queue	kind	key	part_of_speech	occurrences	exclusive_occurrences	ambiguous_occurrences	artifact_count	support	top_forms
proper_name	lexical_group	simeon	NOUN	55	55	0		derived_only	"[{""form"":""simeon"",""occurrences"":55,""exclusive"":true}]"
proper_name	lexical_group	sosia	NOUN	55	55	0		corroborated_independent	"[{""form"":""sosia"",""occurrences"":55,""exclusive"":true}]"
proper_name	lexical_group	achab	NOUN	54	54	0		single_independent	"[{""form"":""achab"",""occurrences"":54,""exclusive"":true}]"
proper_name	lexical_group	job	NOUN	54	54	0		derived_only	"[{""form"":""job"",""occurrences"":54,""exclusive"":true}]"
proper_name	lexical_group	lugdunensis	ADJ	53	53	0		single_independent	"[{""form"":""lugdunensis"",""occurrences"":53,""exclusive"":true}]"
proper_name	lexical_group	lilybaeum	NOUN	52	52	0		single_independent	"[{""form"":""lilybaeum"",""occurrences"":50,""exclusive"":true},{""form"":""lilybæum"",""occurrences"":2,""exclusive"":true}]"
proper_name	lexical_group	lycia	NOUN	52	52	0		single_independent	"[{""form"":""lycia"",""occurrences"":52,""exclusive"":true}]"
proper_name	lexical_group	saxones	NOUN	52	52	0		single_independent	"[{""form"":""saxonibus"",""occurrences"":52,""exclusive"":true}]"
proper_name	lexical_group	michael	NOUN	51	51	0		single_independent	"[{""form"":""michael"",""occurrences"":51,""exclusive"":true}]"
proper_name	lexical_group	thyestes	NOUN	51	51	0		single_independent	"[{""form"":""thyestes"",""occurrences"":51,""exclusive"":true}]"
proper_name	lexical_group	basilius	NOUN	50	50	0		single_independent	"[{""form"":""basilius"",""occurrences"":50,""exclusive"":true}]"
proper_name	lexical_group	dyrrachium	NOUN	50	50	0		corroborated_independent	"[{""form"":""dyrrachium"",""occurrences"":50,""exclusive"":true}]"
proper_name	lexical_group	thrasea	NOUN	50	50	0		single_independent	"[{""form"":""thrasea"",""occurrences"":50,""exclusive"":true}]"
proper_name	lexical_group	verginius	NOUN	50	50	0		derived_only	"[{""form"":""verginius"",""occurrences"":50,""exclusive"":true}]"
proper_name	lexical_group	zabulon	NOUN	50	50	0		single_independent	"[{""form"":""zabulon"",""occurrences"":50,""exclusive"":true}]"
proper_name	lexical_group	apronius	NOUN	49	49	0		corroborated_independent	"[{""form"":""apronius"",""occurrences"":49,""exclusive"":true}]"
proper_name	lexical_group	eleazar	NOUN	49	49	0		single_independent	"[{""form"":""eleazar"",""occurrences"":49,""exclusive"":true}]"
proper_name	lexical_group	jonathas	NOUN	49	49	0		derived_only	"[{""form"":""jonathas"",""occurrences"":49,""exclusive"":true}]"
proper_name	lexical_group	laban	NOUN	49	49	0		derived_only	"[{""form"":""laban"",""occurrences"":49,""exclusive"":true}]"
proper_name	lexical_group	zorobabel	NOUN	48	48	0		derived_only	"[{""form"":""zorobabel"",""occurrences"":48,""exclusive"":true}]"
proper_name	lexical_group	dalmatae	NOUN	50	47	3		corroborated_independent	"[{""form"":""dalmatae"",""occurrences"":47,""exclusive"":true},{""form"":""delmatae"",""occurrences"":3,""exclusive"":false}]"
proper_name	lexical_group	aman	NOUN	47	47	0		derived_only	"[{""form"":""aman"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	gedeon	NOUN	47	47	0		derived_only	"[{""form"":""gedeon"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	libys	NOUN	47	47	0		single_independent	"[{""form"":""libys"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	macarius	NOUN	47	47	0		derived_only	"[{""form"":""macarius"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	pyrrus	VERB	47	47	0		single_independent	"[{""form"":""pyrrus"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	roboam	NOUN	47	47	0		derived_only	"[{""form"":""roboam"",""occurrences"":47,""exclusive"":true}]"
proper_name	lexical_group	burgundia	NOUN	45	45	0		single_independent	"[{""form"":""burgundia"",""occurrences"":45,""exclusive"":true}]"
proper_name	lexical_group	caiphas	NOUN	45	45	0		single_independent	"[{""form"":""caiphas"",""occurrences"":45,""exclusive"":true}]"
proper_name	lexical_group	nathan	NOUN	45	45	0		derived_only	"[{""form"":""nathan"",""occurrences"":45,""exclusive"":true}]"
proper_name	lexical_group	sebastianus	NOUN	45	45	0		derived_only	"[{""form"":""sebastianus"",""occurrences"":45,""exclusive"":true}]"
proper_name	lexical_group	eumolpus	NOUN	45	44	1		corroborated_independent	"[{""form"":""eumolpus"",""occurrences"":44,""exclusive"":true},{""form"":""eumolpidae"",""occurrences"":1,""exclusive"":false}]"
proper_name	lexical_group	aureliani	NOUN	44	44	0		derived_only	"[{""form"":""aureliani"",""occurrences"":44,""exclusive"":true}]"
proper_name	lexical_group	tydeus	NOUN	73	43	30		single_independent	"[{""form"":""tydeus"",""occurrences"":43,""exclusive"":true},{""form"":""tydides"",""occurrences"":30,""exclusive"":false}]"
proper_name	lexical_group	matthaeus	NOUN	52	43	9		single_independent	"[{""form"":""matthaeus"",""occurrences"":43,""exclusive"":true},{""form"":""mattheus"",""occurrences"":9,""exclusive"":false}]"
proper_name	lexical_group	bersabee	NOUN	43	43	0		derived_only	"[{""form"":""bersabee"",""occurrences"":43,""exclusive"":true}]"
proper_name	lexical_group	geth	NOUN	43	43	0		derived_only	"[{""form"":""geth"",""occurrences"":43,""exclusive"":true}]"
proper_name	lexical_group	caepio	NOUN	42	42	0		single_independent	"[{""form"":""caepio"",""occurrences"":42,""exclusive"":true}]"
proper_name	lexical_group	eratosthenes	NOUN	42	42	0		corroborated_independent	"[{""form"":""eratosthenes"",""occurrences"":42,""exclusive"":true}]"
